,日期,片名,实时票房,票房占比,排片占比,上座率,排座占比,场次,人次,场均人次,场均收入,平均票价
6708,2018-12-03,中国蓝盔,14.2万,0.29,0.54,5.56,0.37,1692,4118,3,84,34
6709,2018-12-03,冒牌搭档,9.2万,0.19,0.73,2.66,0.53,2266,2791,2,40,32
6710,2018-12-03,名侦探柯南：零的执行人,7.6万,0.16,0.36,5.56,0.23,1116,2530,3,68,30
6711,2018-12-03,一百年很长吗,5.7万,0.12,0.64,1.86,0.48,2002,1774,1,28,32
6712,2018-12-03,克隆人,5.2万,0.11,0.21,6.52,0.13,658,1737,3,79,29
6713,2018-12-03,恐怖快递,4.6万,0.1,0.28,4.55,0.2,859,1786,3,54,26
6714,2018-12-03,最后一公里,4.3万,0.09,0.04,28.44,0.03,115,1582,14,376,27
6715,2018-12-03,你好，之华,3.9万,0.08,0.16,6.05,0.09,485,1092,3,81,35
6716,2018-12-03,恐龙王,3.6万,0.07,0.21,3.93,0.16,670,1220,2,53,29
6717,2018-12-03,有五个姐姐的我就注定要单身了啊,2.3万,0.05,0.01,53.82,0.01,21,866,42,1114,27
6718,2018-12-04,无名之辈,1983.7万,44.77,29.02,9.02,32.77,9.03万,58.36万,7,219,33
6719,2018-12-04,毒液：致命守护者,885万,19.98,20.3,5.44,23.04,6.31万,24.77万,4,140,35
6720,2018-12-04,憨豆特工3,433万,9.77,10.66,7.73,9.15,3.31万,13.97万,5,130,31
6721,2018-12-04,无敌破坏王2：大闹互联网,373.6万,8.43,10.55,4.64,10.97,3.28万,10.06万,4,113,37
6722,2018-12-04,狗十三,187.9万,4.24,2.92,11.7,2.56,9073,5.92万,7,207,31
6723,2018-12-04,神奇动物：格林德沃之罪,175.4万,3.96,4.32,5.75,3.97,1.34万,4.51万,4,130,38
6724,2018-12-04,老爸102岁,171.9万,3.88,8.65,4.17,7.05,2.69万,5.81万,3,63,29
6725,2018-12-04,摘金奇缘,72万,1.62,3.44,3.72,2.79,1.07万,2.05万,2,67,35
6726,2018-12-04,亡命救赎,67.5万,1.52,4.82,2.84,3.93,1.50万,2.21万,2,44,30
6727,2018-12-04,生活万岁,12.1万,0.27,0.27,7.32,0.23,847,3277,4,143,36
6728,2018-12-04,中国蓝盔,11.1万,0.25,0.55,4.83,0.37,1700,3575,3,65,31
6729,2018-12-04,二十岁,10.6万,0.24,1.17,2.41,0.81,3636,3856,2,29,27
6730,2018-12-04,名侦探柯南：零的执行人,6.7万,0.15,0.34,4.95,0.22,1052,2147,3,63,30
6731,2018-12-04,一百年很长吗,5.1万,0.12,0.57,1.91,0.43,1772,1623,1,29,31
6732,2018-12-04,克隆人,4.6万,0.1,0.22,5.21,0.15,693,1532,3,66,30
6733,2018-12-04,恐怖快递,4万,0.09,0.28,3.64,0.21,874,1476,2,45,26
6734,2018-12-04,你好，之华,3.5万,0.08,0.15,5.83,0.09,474,989,3,73,35
6735,2018-12-04,最后一公里,3.1万,0.07,0.04,18.4,0.03,127,1095,9,247,28
6736,2018-12-04,冒牌搭档,2.9万,0.07,0.62,1.09,0.44,1934,959,1,14,30
6737,2018-12-04,恐龙王,2.5万,0.06,0.19,3.02,0.14,587,832,2,41,29
6738,2018-12-05,无名之辈,1796.9万,43.65,29.6,8.02,33.28,9.16万,52.52万,6,196,34
6739,2018-12-05,毒液：致命守护者,838.4万,20.37,20.53,5.08,23.3,6.35万,23.28万,4,131,36
6740,2018-12-05,憨豆特工3,410.4万,9.97,10.99,7.15,9.42,3.40万,13.24万,4,120,30
6741,2018-12-05,无敌破坏王2：大闹互联网,343.8万,8.35,10.18,4.38,10.58,3.15万,9.11万,3,109,37
6742,2018-12-05,狗十三,173.6万,4.22,3.26,9.7,2.84,1.01万,5.42万,6,172,32
6743,2018-12-05,神奇动物：格林德沃之罪,167.2万,4.06,4.33,5.33,3.99,1.34万,4.18万,4,124,39
6744,2018-12-05,老爸102岁,158.3万,3.85,8.37,3.9,6.77,2.59万,5.19万,3,61,30
6745,2018-12-05,摘金奇缘,71.5万,1.74,3.2,3.9,2.59,9906,1.99万,3,72,35
6746,2018-12-05,亡命救赎,56.2万,1.37,4.56,2.59,3.69,1.41万,1.88万,2,39,29
6747,2018-12-05,生活万岁,27万,0.66,0.28,17.31,0.24,863,8075,10,313,33
6748,2018-12-05,中国蓝盔,14.3万,0.35,0.58,6.02,0.4,1792,4737,3,79,30
6749,2018-12-05,二十岁,8.8万,0.21,1.09,2.12,0.77,3384,3186,1,26,27
6750,2018-12-05,名侦探柯南：零的执行人,5.9万,0.14,0.34,4.34,0.22,1062,1888,2,55,30
6751,2018-12-05,克隆人,5.6万,0.14,0.24,5.73,0.16,744,1795,3,74,30
6752,2018-12-05,一百年很长吗,5.2万,0.13,0.55,1.91,0.42,1696,1562,1,30,33
6753,2018-12-05,最后一公里,4.6万,0.11,0.05,24.98,0.03,152,1688,12,302,27
6754,2018-12-05,恐怖快递,4.5万,0.11,0.29,4.05,0.22,896,1716,2,49,26
6755,2018-12-05,你好，之华,4万,0.1,0.16,5.98,0.1,496,1120,3,79,35
6756,2018-12-05,恐龙王,2.7万,0.07,0.18,3.4,0.13,572,897,2,46,29
6757,2018-12-05,冒牌搭档,2.4万,0.06,0.54,1.07,0.38,1674,799,1,14,30
6758,2018-12-06,无名之辈,1606.9万,35.59,29.41,7.3,32.54,9.27万,47.22万,6,173,34
6759,2018-12-06,海王,818.2万,18.12,2.12,29.98,3.33,6672,19.83万,30,1226,41
6760,2018-12-06,毒液：致命守护者,787.7万,17.45,20.31,4.89,22.68,6.40万,22.06万,4,123,35
6761,2018-12-06,憨豆特工3,383.4万,8.49,10.95,6.66,9.35,3.45万,12.37万,4,111,31
6762,2018-12-06,无敌破坏王2：大闹互联网,292.1万,6.47,9.7,4.05,9.84,3.06万,7.91万,3,95,36
6763,2018-12-06,神奇动物：格林德沃之罪,148.1万,3.28,4.16,5.09,3.74,1.31万,3.79万,3,112,39
6764,2018-12-06,狗十三,142.4万,3.15,3.12,8.31,2.69,9838,4.44万,5,144,32
6765,2018-12-06,老爸102岁,132.3万,2.93,8.09,3.44,6.5,2.55万,4.45万,2,51,29
6766,2018-12-06,摘金奇缘,61.9万,1.37,3.02,3.66,2.42,9505,1.76万,2,65,35
6767,2018-12-06,亡命救赎,50.7万,1.12,4.29,2.44,3.46,1.35万,1.68万,2,37,30
6768,2018-12-06,中国蓝盔,17万,0.38,0.59,6.43,0.41,1869,5252,3,90,32
6769,2018-12-06,生活万岁,10.4万,0.23,0.25,7.04,0.2,791,2848,4,132,36
6770,2018-12-06,二十岁,9.3万,0.21,1.01,2.41,0.69,3185,3330,2,29,27
6771,2018-12-06,最后一公里,7.3万,0.16,0.05,36.39,0.04,156,2712,18,465,26
6772,2018-12-06,名侦探柯南：零的执行人,6.4万,0.14,0.33,5.2,0.21,1028,2144,3,62,30
6773,2018-12-06,一百年很长吗,5.4万,0.12,0.49,2.16,0.37,1534,1584,2,34,33
6774,2018-12-06,你好，之华,4.3万,0.1,0.16,6.15,0.1,504,1187,3,85,36
6775,2018-12-06,恐怖快递,4万,0.09,0.27,3.86,0.19,845,1490,2,47,27
6776,2018-12-06,克隆人,3.9万,0.09,0.23,4.32,0.15,712,1254,2,54,31
6777,2018-12-06,冒牌搭档,2.7万,0.06,0.5,1.29,0.34,1572,881,1,17,31
6778,2018-12-07,海王,1.64亿,87.86,54.66,37.67,64.6,15.84万,419.36万,27,1035,39
6779,2018-12-07,无名之辈,1034.9万,5.54,11.07,19.82,8.86,3.21万,30.26万,10,322,34
6780,2018-12-07,狗十三,365.5万,1.96,8.6,10.07,6.5,2.49万,11.28万,5,146,32
6781,2018-12-07,惊涛飓浪,352.9万,1.89,14.29,5.9,11.37,4.14万,11.57万,3,85,30
6782,2018-12-07,毒液：致命守护者,213万,1.14,4.02,11.95,3.09,1.17万,6.37万,6,182,33
6783,2018-12-07,无敌破坏王2：大闹互联网,128万,0.69,2.11,12.18,1.68,6129,3.52万,6,208,36
6784,2018-12-07,憨豆特工3,67.9万,0.36,1.63,10.42,1.22,4732,2.19万,5,143,30
6785,2018-12-07,神奇动物：格林德沃之罪,19.5万,0.1,0.27,14.2,0.19,776,4673,7,251,41
6786,2018-12-07,进击的男孩,16.7万,0.09,0.67,6.76,0.49,1949,5733,3,85,29
6787,2018-12-07,最后一公里,10.9万,0.06,0.06,52.09,0.05,175,4071,24,621,26
6788,2018-12-07,中国蓝盔,9.9万,0.05,0.11,19.49,0.09,333,3007,10,296,32
6789,2018-12-07,老爸102岁,9.1万,0.05,0.4,5.79,0.27,1162,2743,3,78,33
6790,2018-12-07,敦煌不了情,6.4万,0.03,0.72,2.49,0.52,2080,2251,2,30,28
6791,2018-12-07,爱不可及,5.3万,0.03,0.35,3.75,0.26,1025,1709,2,52,31
6792,2018-12-07,摘金奇缘,4.4万,0.02,0.09,10.47,0.06,251,1075,5,173,40
6793,2018-12-07,恐龙王,3.3万,0.02,0.11,7.6,0.08,328,1069,4,99,30
6794,2018-12-07,奇幻梦之旅,2.8万,0.02,0.01,44.98,0.01,33,703,22,852,40
6795,2018-12-07,天渠,2.5万,0.01,0.02,40.13,0.01,58,947,17,424,26
6796,2018-12-07,生活万岁,2.2万,0.01,0.03,16.32,0.02,91,655,8,246,34
6797,2018-12-07,恐怖快递,2.1万,0.01,0.1,5.94,0.08,288,814,3,73,26
6798,2018-12-08,海王,2.85亿,86.26,57.65,55.58,67.53,17.57万,722.42万,42,1624,39
6799,2018-12-08,无名之辈,1983万,6.0,12.07,31.54,9.45,3.68万,57.37万,16,539,34
6800,2018-12-08,无敌破坏王2：大闹互联网,822.4万,2.49,5.49,27.28,4.4,1.67万,23.09万,14,491,35
6801,2018-12-08,狗十三,550.2万,1.66,6.06,19.53,4.45,1.85万,16.75万,10,297,32
6802,2018-12-08,毒液：致命守护者,496万,1.5,4.4,22.74,3.37,1.34万,14.76万,12,370,33
6803,2018-12-08,惊涛飓浪,229.3万,0.69,8.0,6.28,6.19,2.44万,7.49万,4,94,30
6804,2018-12-08,憨豆特工3,184.6万,0.56,1.92,22.76,1.4,5854,6.15万,11,315,30
6805,2018-12-08,三只小猪2,62.8万,0.19,1.47,10.58,1.11,4480,2.27万,6,140,27
6806,2018-12-08,神奇动物：格林德沃之罪,60.6万,0.18,0.33,31.55,0.23,999,1.42万,15,606,42
6807,2018-12-08,恐龙王,38.9万,0.12,0.51,17.65,0.37,1560,1.26万,9,249,30
6808,2018-12-08,网络谜踪,20.8万,0.06,0.03,86.38,0.03,95,5173,55,2187,40
6809,2018-12-08,老爸102岁,12.7万,0.04,0.38,9.22,0.24,1148,4299,4,110,29
6810,2018-12-08,摘金奇缘,11.9万,0.04,0.08,19.74,0.06,256,2256,9,466,52
6811,2018-12-08,最后一公里,9.2万,0.03,0.03,62.41,0.03,105,3450,33,875,26
6812,2018-12-08,名侦探柯南：零的执行人,7.4万,0.02,0.12,18.59,0.07,358,2475,7,207,30
6813,2018-12-08,进击的男孩,6.8万,0.02,0.2,9.3,0.14,596,2445,5,113,27
6814,2018-12-08,请你记住我,6.6万,0.02,0.01,83.63,0.01,19,812,43,3462,81
6815,2018-12-08,超时空大冒险,5.2万,0.02,0.21,11.06,0.14,647,3005,5,80,17
6816,2018-12-08,生活万岁,4万,0.01,0.03,25.84,0.02,103,1209,12,385,32
6817,2018-12-08,冥王星时刻,3.7万,0.01,0.03,20.36,0.02,97,891,10,376,41
6818,2018-12-09,海王,2.35亿,86.34,58.74,44.74,68.58,17.72万,588.17万,34,1325,39
6819,2018-12-09,无名之辈,1529.2万,5.62,12.47,23.66,9.69,3.76万,43.95万,12,406,34
6820,2018-12-09,无敌破坏王2：大闹互联网,778.8万,2.86,5.72,25.21,4.53,1.73万,21.87万,13,451,35
6821,2018-12-09,狗十三,523.3万,1.92,6.1,18.51,4.47,1.84万,15.86万,9,284,32
6822,2018-12-09,毒液：致命守护者,356万,1.31,4.19,17.31,3.18,1.26万,10.55万,9,281,33
6823,2018-12-09,憨豆特工3,160.7万,0.59,2.15,17.24,1.57,6475,5.18万,9,248,30
6824,2018-12-09,惊涛飓浪,136.6万,0.5,6.34,4.88,4.87,1.91万,4.55万,3,71,29
6825,2018-12-09,三只小猪2,72.3万,0.27,1.52,11.97,1.15,4594,2.63万,6,157,27
6826,2018-12-09,神奇动物：格林德沃之罪,46.6万,0.17,0.37,22.77,0.26,1122,1.14万,11,414,40
6827,2018-12-09,恐龙王,42.2万,0.16,0.52,19.26,0.38,1570,1.40万,9,268,30
6828,2018-12-09,摘金奇缘,14.2万,0.05,0.1,20.18,0.07,311,2742,9,456,51
6829,2018-12-09,老爸102岁,10.1万,0.04,0.39,7.16,0.26,1190,3527,3,84,28
6830,2018-12-09,最后一公里,5.8万,0.02,0.03,52.8,0.02,86,2207,26,675,26
6831,2018-12-09,超时空大冒险,5.6万,0.02,0.2,12.98,0.13,613,3301,6,92,17
6832,2018-12-09,生活万岁,5.3万,0.02,0.03,38.06,0.02,80,1379,18,665,38
6833,2018-12-09,进击的男孩,4.3万,0.02,0.15,6.99,0.1,440,1382,4,96,30
6834,2018-12-09,爱不可及,2.6万,0.01,0.12,2.66,0.08,368,419,2,71,63
6835,2018-12-09,冥王星时刻,2.6万,0.01,0.01,34.12,0.01,45,735,17,579,35
6836,2018-12-09,亡命救赎,2.3万,0.01,0.12,4.12,0.09,373,695,2,60,32
6837,2018-12-09,恐怖快递,2.1万,0.01,0.14,3.78,0.11,436,795,2,47,26
6838,2018-12-10,海王,9689.7万,87.61,58.44,21.0,68.11,16.08万,249.28万,16,602,38
6839,2018-12-10,无名之辈,670.2万,6.06,14.27,10.02,11.32,3.93万,19.75万,6,170,33
6840,2018-12-10,狗十三,270.3万,2.44,7.12,9.02,5.21,1.96万,8.19万,5,137,33
6841,2018-12-10,毒液：致命守护者,152.5万,1.38,4.98,6.8,3.82,1.37万,4.52万,4,111,33
6842,2018-12-10,无敌破坏王2：大闹互联网,80.2万,0.73,3.13,5.33,2.47,8602,2.29万,3,93,34
6843,2018-12-10,惊涛飓浪,72万,0.65,6.29,2.85,4.83,1.73万,2.40万,2,41,29
6844,2018-12-10,憨豆特工3,64.8万,0.59,2.85,5.91,2.1,7836,2.16万,3,82,29
6845,2018-12-10,神奇动物：格林德沃之罪,18.2万,0.16,0.5,6.88,0.37,1377,4403,4,132,41
6846,2018-12-10,摘金奇缘,6.4万,0.06,0.13,9.33,0.09,349,1427,5,183,44
6847,2018-12-10,二十岁,6万,0.05,0.08,13.2,0.05,214,1214,6,282,49
6848,2018-12-10,老爸102岁,5.4万,0.05,0.55,2.82,0.38,1519,1886,2,35,28
6849,2018-12-10,最后一公里,4.2万,0.04,0.04,29.35,0.03,115,1546,14,365,27
6850,2018-12-10,中国蓝盔,3万,0.03,0.12,6.86,0.08,327,923,3,90,32
6851,2018-12-10,恐怖快递,2.3万,0.02,0.16,4.25,0.12,444,891,3,52,26
6852,2018-12-10,三只小猪2,1.9万,0.02,0.42,1.26,0.33,1168,715,1,16,26
6853,2018-12-10,生活万岁,1.7万,0.02,0.02,16.25,0.02,68,503,8,253,34
6854,2018-12-10,超时空大冒险,1.3万,0.01,0.07,8.66,0.05,179,688,4,71,18
6855,2018-12-10,恐龙王,1.2万,0.01,0.07,4.17,0.06,187,403,3,63,29
6856,2018-12-10,奶奶的家,1.2万,0.01,0.0,52.96,0.0,10,215,22,1223,56
6857,2018-12-10,叶问外传：张天志,0.8万,0.01,0.0,100.0,0.0,4,280,70,2101,30
6858,2018-12-11,海王,7799.2万,85.35,58.47,17.08,68.1,15.99万,201.92万,13,487,38
6859,2018-12-11,无名之辈,643.9万,7.05,14.34,9.64,11.37,3.92万,19.04万,5,164,33
6860,2018-12-11,狗十三,304.5万,3.33,7.28,9.97,5.33,1.99万,9.23万,5,152,33
6861,2018-12-11,毒液：致命守护者,143.3万,1.57,5.27,6.08,4.04,1.44万,4.26万,3,99,33
6862,2018-12-11,无敌破坏王2：大闹互联网,68.4万,0.75,2.92,4.72,2.32,7980,1.90万,3,85,36
6863,2018-12-11,惊涛飓浪,63.6万,0.7,5.75,2.86,4.41,1.57万,2.19万,2,40,28
6864,2018-12-11,憨豆特工3,56.8万,0.62,2.86,5.11,2.13,7822,1.89万,3,72,29
6865,2018-12-11,神奇动物：格林德沃之罪,16.5万,0.18,0.53,6.09,0.39,1437,4136,3,114,39
6866,2018-12-11,摘金奇缘,6万,0.07,0.12,8.85,0.09,334,1351,5,178,44
6867,2018-12-11,老爸102岁,5.6万,0.06,0.55,2.71,0.39,1503,1821,2,37,30
6868,2018-12-11,最后一公里,4.5万,0.05,0.04,34.29,0.03,109,1726,16,415,26
6869,2018-12-11,生活万岁,3.4万,0.04,0.03,31.28,0.02,70,1001,15,489,34
6870,2018-12-11,云上日出,2.5万,0.03,0.22,2.78,0.17,596,809,2,42,31
6871,2018-12-11,中国蓝盔,2.3万,0.03,0.14,4.71,0.1,395,783,2,59,29
6872,2018-12-11,印度合伙人,2.1万,0.02,0.01,89.71,0.0,14,741,53,1486,28
6873,2018-12-11,三只小猪2,1.8万,0.02,0.37,1.4,0.28,1020,684,1,18,26
6874,2018-12-11,恐怖快递,1.8万,0.02,0.17,3.11,0.13,471,692,2,38,26
6875,2018-12-11,二十岁,1.7万,0.02,0.08,3.91,0.06,229,413,2,74,41
6876,2018-12-11,超时空大冒险,1.2万,0.01,0.07,8.07,0.05,180,677,4,68,18
6877,2018-12-11,亡命救赎,0.6万,0.01,0.15,1.35,0.1,401,227,1,15,27
6878,2018-12-12,海王,6526.8万,83.48,57.94,14.49,67.58,15.84万,169.06万,11,412,38
6879,2018-12-12,无名之辈,597.3万,7.64,14.29,9.0,11.32,3.91万,17.60万,5,152,33
6880,2018-12-12,狗十三,349万,4.46,7.22,11.56,5.3,1.97万,10.57万,6,176,32
6881,2018-12-12,毒液：致命守护者,125.2万,1.6,5.29,5.34,4.08,1.45万,3.76万,3,86,33
6882,2018-12-12,惊涛飓浪,49.9万,0.64,5.24,2.49,4.0,1.43万,1.72万,2,34,28
6883,2018-12-12,无敌破坏王2：大闹互联网,49.6万,0.63,2.63,3.75,2.08,7200,1.35万,2,68,36
6884,2018-12-12,憨豆特工3,49.4万,0.63,2.76,4.65,2.05,7554,1.65万,3,65,29
6885,2018-12-12,神奇动物：格林德沃之罪,16.2万,0.21,0.52,5.88,0.38,1408,3848,3,114,42
6886,2018-12-12,照相师,11.3万,0.14,1.38,1.66,1.16,3783,3304,1,29,34
6887,2018-12-12,最后一公里,7万,0.09,0.05,40.54,0.04,146,2653,19,480,26
6888,2018-12-12,中国蓝盔,6.8万,0.09,0.15,11.73,0.11,403,2216,6,168,30
6889,2018-12-12,摘金奇缘,5.7万,0.07,0.11,8.99,0.08,308,1291,5,186,44
6890,2018-12-12,老爸102岁,3.8万,0.05,0.52,2.18,0.36,1418,1352,1,26,28
6891,2018-12-12,生活万岁,2.6万,0.03,0.03,20.31,0.02,78,672,9,336,39
6892,2018-12-12,恐怖快递,2.2万,0.03,0.18,3.65,0.13,493,845,2,44,25
6893,2018-12-12,印度合伙人,2万,0.03,0.01,50.7,0.01,29,649,23,692,30
6894,2018-12-12,闽宁镇,1.4万,0.02,0.41,0.57,0.41,1116,402,1,12,35
6895,2018-12-12,旗袍先生,1.3万,0.02,0.0,52.19,0.0,10,262,27,1338,51
6896,2018-12-12,三只小猪2,1.1万,0.01,0.31,1.04,0.23,855,415,1,12,25
6897,2018-12-12,亡命救赎,1万,0.01,0.15,1.86,0.1,403,325,1,26,32
6898,2018-12-13,海王,5665.1万,80.49,57.27,12.68,66.75,15.73万,147.55万,10,360,38
6899,2018-12-13,无名之辈,590.9万,8.4,14.27,8.8,11.35,3.92万,17.40万,5,150,33
6900,2018-12-13,狗十三,390.2万,5.54,7.43,12.42,5.46,2.04万,11.82万,6,191,33
6901,2018-12-13,毒液：致命守护者,122.3万,1.74,5.3,5.14,4.09,1.45万,3.67万,3,84,33
6902,2018-12-13,憨豆特工3,49.8万,0.71,2.73,4.68,2.04,7509,1.66万,3,66,30
6903,2018-12-13,惊涛飓浪,47.7万,0.68,5.04,2.54,3.85,1.38万,1.70万,2,34,27
6904,2018-12-13,无敌破坏王2：大闹互联网,44.9万,0.64,2.55,3.5,2.02,7006,1.23万,2,64,36
6905,2018-12-13,龙猫,37.5万,0.53,0.5,13.15,0.55,1367,1.26万,10,274,29
6906,2018-12-13,神奇动物：格林德沃之罪,17万,0.24,0.52,6.17,0.39,1434,4165,3,118,40
6907,2018-12-13,午夜整容室,7.8万,0.11,0.19,10.84,0.15,528,2767,6,146,28
6908,2018-12-13,照相师,7.6万,0.11,1.17,1.26,1.0,3206,2196,1,23,34
6909,2018-12-13,中国蓝盔,6万,0.09,0.16,9.06,0.12,452,1875,5,133,32
6910,2018-12-13,摘金奇缘,5.9万,0.08,0.12,8.93,0.09,334,1371,5,175,42
6911,2018-12-13,最后一公里,5.5万,0.08,0.04,42.38,0.03,102,2018,20,542,27
6912,2018-12-13,印度合伙人,5.2万,0.07,0.08,12.99,0.07,229,1676,8,226,30
6913,2018-12-13,超时空大冒险,4.4万,0.06,0.07,21.04,0.05,182,1682,10,239,25
6914,2018-12-13,老爸102岁,4.1万,0.06,0.51,2.31,0.35,1400,1408,2,29,28
6915,2018-12-13,远去的牧歌,3.8万,0.05,0.03,25.64,0.03,74,1134,16,511,33
6916,2018-12-13,一百年很长吗,3.8万,0.05,0.05,13.31,0.04,141,845,6,267,44
6917,2018-12-13,闽宁镇,2.6万,0.04,0.52,0.82,0.52,1438,737,1,17,35
6918,2018-12-14,海王,8824.1万,66.89,40.47,25.7,50.32,12.20万,228.09万,19,723,38
6919,2018-12-14,龙猫,1965.3万,14.9,19.3,21.23,17.02,5.82万,63.75万,11,337,30
6920,2018-12-14,印度合伙人,1011.6万,7.67,14.78,14.34,12.17,4.45万,30.80万,7,227,32
6921,2018-12-14,网络谜踪,518.5万,3.93,8.04,13.86,6.39,2.42万,15.64万,7,214,33
6922,2018-12-14,无名之辈,283.2万,2.15,3.68,17.51,2.73,1.11万,8.42万,8,255,33
6923,2018-12-14,绿毛怪格林奇,277.1万,2.1,6.63,7.51,5.8,2.00万,7.68万,4,138,36
6924,2018-12-14,狗十三,125.8万,0.95,1.13,26.88,0.8,3400,3.81万,12,369,33
6925,2018-12-14,毒液：致命守护者,48.5万,0.37,1.08,11.11,0.77,3248,1.50万,5,149,32
6926,2018-12-14,午夜整容室,43.9万,0.33,0.89,13.59,0.67,2678,1.61万,6,163,27
6927,2018-12-14,春天的马拉松,11.4万,0.09,0.43,4.44,0.4,1300,3112,3,87,36
6928,2018-12-14,最后一公里,10.9万,0.08,0.04,66.33,0.03,128,3968,31,848,27
6929,2018-12-14,无敌破坏王2：大闹互联网,10.2万,0.08,0.16,13.6,0.11,494,2754,6,206,37
6930,2018-12-14,憨豆特工3,9.8万,0.07,0.28,10.45,0.18,834,3280,4,118,30
6931,2018-12-14,最萌警探,7.2万,0.05,0.7,2.93,0.49,2123,2548,2,33,28
6932,2018-12-14,照相师,7.1万,0.05,0.79,1.45,0.72,2393,1846,1,29,38
6933,2018-12-14,破天荒,5.7万,0.04,0.12,9.17,0.1,367,1672,5,155,34
6934,2018-12-14,中国蓝盔,5.3万,0.04,0.04,26.85,0.03,128,1479,12,412,35
6935,2018-12-14,神奇动物：格林德沃之罪,4.7万,0.04,0.05,16.0,0.04,157,1014,7,296,45
6936,2018-12-14,闽宁镇,3.1万,0.02,0.5,0.98,0.51,1508,887,1,20,35
6937,2018-12-14,来日方长,2.9万,0.02,0.09,6.39,0.09,280,992,4,102,28
6938,2018-12-15,海王,1.74亿,67.59,44.38,41.34,54.29,14.13万,448.03万,32,1229,38
6939,2018-12-15,龙猫,3997.4万,15.56,19.54,36.9,17.18,6.22万,126.54万,21,642,31
6940,2018-12-15,印度合伙人,1450.8万,5.65,10.87,25.61,8.7,3.46万,44.47万,13,419,32
6941,2018-12-15,绿毛怪格林奇,885.6万,3.45,7.15,20.92,6.0,2.28万,25.05万,12,389,35
6942,2018-12-15,网络谜踪,719.8万,2.8,6.33,21.24,4.91,2.02万,20.83万,11,357,34
6943,2018-12-15,无名之辈,554.6万,2.16,4.17,26.46,3.1,1.33万,16.36万,13,417,33
6944,2018-12-15,狗十三,336.7万,1.31,1.75,39.57,1.29,5557,10.20万,19,605,33
6945,2018-12-15,毒液：致命守护者,146.6万,0.57,1.38,22.24,1.0,4378,4.43万,11,334,33
6946,2018-12-15,无敌破坏王2：大闹互联网,81.7万,0.32,0.56,27.45,0.42,1776,2.32万,14,460,35
6947,2018-12-15,午夜整容室,47.3万,0.18,0.75,15.55,0.57,2399,1.76万,8,196,26
6948,2018-12-15,憨豆特工3,29.9万,0.12,0.39,21.24,0.25,1241,1.07万,9,240,27
6949,2018-12-15,神奇动物：格林德沃之罪,9.8万,0.04,0.07,26.37,0.05,226,2575,12,435,38
6950,2018-12-15,春天的马拉松,7.2万,0.03,0.4,2.98,0.34,1264,2041,2,56,35
6951,2018-12-15,最后一公里,5.8万,0.02,0.02,56.45,0.02,79,2183,28,736,26
6952,2018-12-15,冥王星时刻,4.9万,0.02,0.09,11.89,0.06,284,1377,5,174,35
6953,2018-12-15,照相师,4.8万,0.02,0.61,1.17,0.55,1934,1287,1,24,36
6954,2018-12-15,恐龙王,4.5万,0.02,0.06,16.75,0.04,197,1461,8,228,30
6955,2018-12-15,摘金奇缘,3.7万,0.01,0.01,54.69,0.01,37,717,20,1013,52
6956,2018-12-15,大唐风云2,3.4万,0.01,0.0,100.0,0.0,8,979,123,4217,34
6957,2018-12-15,三只小猪2,3.4万,0.01,0.12,7.85,0.08,378,1317,4,90,26
6958,2018-12-16,海王,1.27亿,64.56,44.89,30.79,54.73,14.21万,332.02万,24,896,38
6959,2018-12-16,龙猫,3269.2万,16.56,19.8,31.77,17.41,6.27万,108.97万,18,521,29
6960,2018-12-16,印度合伙人,1154.2万,5.85,10.07,22.82,8.03,3.19万,36.10万,12,361,31
6961,2018-12-16,绿毛怪格林奇,821.5万,4.16,6.9,20.69,5.77,2.19万,23.50万,11,375,34
6962,2018-12-16,网络谜踪,610.7万,3.09,5.91,19.7,4.61,1.87万,17.89万,10,326,34
6963,2018-12-16,无名之辈,442.8万,2.24,4.25,20.99,3.16,1.34万,13.08万,10,329,33
6964,2018-12-16,狗十三,347.6万,1.76,2.21,32.8,1.63,6986,10.53万,16,497,32
6965,2018-12-16,毒液：致命守护者,124万,0.63,1.53,17.26,1.11,4846,3.77万,8,255,32
6966,2018-12-16,无敌破坏王2：大闹互联网,78.3万,0.4,0.59,24.67,0.45,1861,2.21万,12,420,35
6967,2018-12-16,蜘蛛侠：平行宇宙,36.3万,0.18,0.03,46.6,0.06,106,5668,54,3425,64
6968,2018-12-16,午夜整容室,30.3万,0.15,0.73,10.4,0.55,2314,1.13万,5,131,26
6969,2018-12-16,憨豆特工3,27.9万,0.14,0.43,16.63,0.29,1368,9627,8,204,29
6970,2018-12-16,恐龙王,6.1万,0.03,0.08,18.59,0.06,255,2052,9,240,29
6971,2018-12-16,中国蓝盔,4.3万,0.02,0.03,19.51,0.03,106,1148,11,401,37
6972,2018-12-16,照相师,4.1万,0.02,0.58,1.09,0.53,1848,1134,1,22,36
6973,2018-12-16,春天的马拉松,4.1万,0.02,0.4,1.66,0.34,1260,1121,1,32,36
6974,2018-12-16,三只小猪2,4.1万,0.02,0.14,8.25,0.1,432,1564,4,94,25
6975,2018-12-16,冥王星时刻,3.7万,0.02,0.08,10.45,0.05,261,1079,5,142,34
6976,2018-12-16,惊涛飓浪,3.5万,0.02,0.22,4.49,0.15,686,1358,2,51,26
6977,2018-12-16,最后一公里,3万,0.02,0.02,31.54,0.02,79,1183,15,381,25
